FID,IMOS_SITE_CODE,SOTS_YEAR,SOTS_DEPLOYMENT,DEPLOYMENT_VOYAGE,RETRIEVAL_VOYAGE,DEPLOYMENT_DATE,RETRIEVAL_DATE,SAMPLE_NUMBER,SAMPLE_DATE,SAMPLE_TIME,LONGITUDE,LATITUDE,TAXON_NAME,FAMILY,GENUS,SPECIES,TAXON_ECO_GROUP,CAAB_CODE,TAXON_START_DATE,CELL_PER_LITRE,BIOVOLUME_UM3_PER_L,SAMPLE_COMMENTS,STATION_PT
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_585c,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Rhizosolenia setigera,Rhizosoleniaceae,Rhizosolenia,setigera,Centric diatom,53105022,2015-04-01,2447,110699578.512,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_585d,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Unid dinoflagellate < 10 µm,,,,Dinoflagellate,,2008-09-29,4895,1476295.973,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_585e,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Unid dinoflagellate 10 - 20 µm,,,,Dinoflagellate,,,3263,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_585f,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Pseudo-nitzschia spp.,Bacillariaceae,Pseudo-nitzschia,spp.,Pennate diatom,53270903,2008-09-29,13053,6265440,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5860,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Rhabdonella spp.,Rhabdonellidae,Rhabdonella,spp.,Ciliate,50570900,2010-01-01,2447,320311280.417,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5861,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Trichotoxon reinboldii,Thalassionemataceae,Trichotoxon,reinboldii,Pennate diatom,53150013,2008-09-29,2447,376165075,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5862,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Navicula cf. 40-60 µm length,Naviculaceae,,,Pennate diatom,53255000,2012-03-01,816,1683000,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5863,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Flagellate <10 µm fusiform,,,,Flagellate,50000001,2012-03-01,8974,587346.43,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5864,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Oxytoxum spp. (strawberry),Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,,816,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5865,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Unid round green object,,,,Other,,2008-09-29,34264,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5866,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Strombidium cf. spp.,Strombidiidae,Strombidium cf.,spp.,Ciliate,,,4895,10812714.645,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5867,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,816,1670571.898,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5868,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Scrippsiella trochoidea,Peridiniaceae,Scrippsiella,trochoidea,Dinoflagellate,52042008,2008-09-29,816,4898920.048,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5869,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Tripos biceps,Ceratiaceae,Tripos (Amphiceratium),biceps,Dinoflagellate,52030005,2010-01-01,816,384530616,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_586a,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Rhizosolenia bergonii,Rhizosoleniaceae,Rhizosolenia,bergonii,Centric diatom,53105014,2008-09-29,1632,2563537440,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_586b,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Prorocentrum cf. balticum,Prorocentraceae,Prorocentrum,cf. balticum,Dinoflagellate,,,2447,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_586c,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Protoperidinium spp. 20-30 µm,Protoperidiniaceae,Protoperidinium,spp. 20-30 µm,Dinoflagellate,,2008-09-29,3263,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_586d,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Mesodinium cf. spp.,Mesodiniidae,Mesodinium cf.,spp.,Ciliate,,,1632,6229395.979,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_586e,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Phaeocystis antarctica,Phaeocystaceae,Phaeocystis,antarctica,Flagellate,,,330404,37367780.485,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_586f,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Fragilariopsis spp.,Bacillariaceae,Fragilariopsis,spp.,Pennate diatom,53120903,2008-09-29,4895,6862469.561,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5870,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Cylindrotheca closterium,Fragilariaceae,Cylindrotheca,closterium,Pennate diatom,53270002,2012-03-01,4079,815800,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5871,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Centric diatom < 10 µm,,,,Centric diatom,,2008-09-29,6527,1281572.371,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5872,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Chaetoceros peruvianus,Chaetocerotaceae,Chaetoceros (Phaeoceros),peruvianus,Centric diatom,53110037,2008-09-29,5711,107649722.94,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5873,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Ciliate 40-50 µm,,,,Ciliate,,,816,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5874,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Unid heterotroph 20-30 µm,,,,Other,,2008-09-29,5711,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5875,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Nitzschia spp.,Bacillariaceae,Nitzschia,spp.,Pennate diatom,53270900,2008-09-29,1632,1632000,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5876,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Alexandrium spp.,Gonyaulacaceae,Alexandrium,spp.,Dinoflagellate,52031901,2008-09-29,1632,3937593.508,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5877,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Podolampas spp.,Podolampadaceae,Podolampas,spp.,Dinoflagellate,52044901,2010-01-01,816,4699818.64,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5878,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Amphidinium spp.,Gymnodiniaceae,Amphidinium,spp.,Dinoflagellate,52001903,2008-09-29,2447,7926152.683,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5879,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Gymnodinioid dinoflagellate 20-30 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,816,1602210.9,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_587a,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,37527,2456134.332,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_587b,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,7342,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_587c,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Leptocylindrus mediterraneus (with flagellates),Leptocylindraceae,Leptocylindrus,mediterraneus (with flagellates),Centric diatom,53115002,2016-11-01,4895,46134249.15,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_587d,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Pinus pollen,,,,Other,99000018,2008-09-29,816,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_587e,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,39,2016-01-09,2016-01-09T04:00Z,142.3261,-46.9405,Nitzschia longissima,Bacillariaceae,Nitzschia,longissima,Pennate diatom,53270902,2008-09-29,10606,51940297.136,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_587f,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Unid heterotroph 20-30 µm,,,,Other,,2008-09-29,441,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5880,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Corethron pennatum,Corethraceae,Corethron,pennatum,Centric diatom,53095001,2008-09-29,221,6480052.973,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5881,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Flagellate <10 µm fusiform,,,,Flagellate,50000001,2012-03-01,3090,202239.856,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5882,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Prorocentrum cf. balticum,Prorocentraceae,Prorocentrum,cf. balticum,Dinoflagellate,,,221,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5883,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Unid dinoflagellate 10 - 20 µm,,,,Dinoflagellate,,,441,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5884,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,221,781077.814,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5885,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,441,902845.842,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5886,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Amphidinium spp.,Gymnodiniaceae,Amphidinium,spp.,Dinoflagellate,52001903,2008-09-29,221,715847.872,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5887,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,11477,751167.259,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5888,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Centric diatom 10-20 µm,,,,Centric diatom,,2008-09-29,221,260359.271,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5889,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Undella claparedi,Undellidae,Undella,claparedi,Ciliate,,2012-08-07,221,2545735.097,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_588a,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Guinardia cylindrus,Rhizosoleniaceae,Guinardia,cylindrus,Centric diatom,53105004,2012-03-01,221,15621556.275,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_588b,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Unid dinoflagellate < 10 µm,,,,Dinoflagellate,,2008-09-29,883,266306.301,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_588c,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Pseudo-nitzschia spp.,Bacillariaceae,Pseudo-nitzschia,spp.,Pennate diatom,53270903,2008-09-29,221,106080,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_588d,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,662,488043.912,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_588e,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Unid round green object,,,,Other,,2008-09-29,4635,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_588f,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,3752,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5890,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Phaeocystis antarctica,Phaeocystaceae,Phaeocystis,antarctica,Flagellate,,,88943,10059207.817,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5891,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Nitzschia longissima,Bacillariaceae,Nitzschia,longissima,Pennate diatom,53270902,2008-09-29,221,1082293.576,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5892,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Centric diatom < 10 µm,,,,Centric diatom,,2008-09-29,883,173376.498,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5893,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Strombidium cf. spp.,Strombidiidae,Strombidium cf.,spp.,Ciliate,,,221,488173.634,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5894,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Nitzschia spp.,Bacillariaceae,Nitzschia,spp.,Pennate diatom,53270900,2008-09-29,221,221000,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5895,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,41,2016-01-24,2016-01-24T04:00Z,142.3261,-46.9405,Prorocentrum cf. dentatum,Prorocentraceae,Prorocentrum,cf. dentatum,Dinoflagellate,,,221,452446.556,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5896,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Ormosella spp.,Tintinnidae,Ormosella,spp.,Ciliate,50566000,2012-08-07,277,2467074.919,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5897,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Salpingella spp.,Tintinnidae,Salpingella,spp.,Ciliate,50566000,2012-08-07,277,7831983.87,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5898,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Centric diatom 10-20 µm,,,,Centric diatom,,2008-09-29,1108,1305330.645,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5899,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Laboea spp.,Tontoniidae,Laboea,spp.,Ciliate,,2012-08-07,277,5291157.77,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_589a,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Fragilariopsis spp.,Bacillariaceae,Fragilariopsis,spp.,Pennate diatom,53120903,2008-09-29,277,388335.867,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_589b,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,1939,6852985.886,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_589c,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,831,612635.183,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_589d,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,4984,,,POINT (142.3261 -46.9405)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_589e,SOTS_RAS,2015,SOTS_RAS2015PULSE_11,IN2015_v01,IN2016_V02,2015-03-25,2016-03-29,43,2016-02-08,2016-02-08T04:00Z,142.3261,-46.9405,Centric diatom < 10 µm,,,,Centric diatom,,2008-09-29,1661,326136.312,,POINT (142.3261 -46.9405)
